"type","country","total_amount","year"
"87章 车辆及其零附件，但铁道车辆除外","沙特阿拉伯",1241206400,"2019"
"87章 车辆及其零附件，但铁道车辆除外","新加坡",218276800,"2019"
"87章 车辆及其零附件，但铁道车辆除外","韩国",1737474200,"2019"
"87章 车辆及其零附件，但铁道车辆除外","泰国",1390323200,"2019"
"87章 车辆及其零附件，但铁道车辆除外","土耳其",477395800,"2019"
"87章 车辆及其零附件，但铁道车辆除外","阿拉伯联合酋长国",675456600,"2019"
"87章 车辆及其零附件，但铁道车辆除外","越南",1407740600,"2019"
"87章 车辆及其零附件，但铁道车辆除外","中国台湾",1072184400,"2019"
"87章 车辆及其零附件，但铁道车辆除外","哈萨克斯坦",663283600,"2019"
"87章 车辆及其零附件，但铁道车辆除外","南非",706199200,"2019"
"87章 车辆及其零附件，但铁道车辆除外","欧洲联盟",11717018600,"2019"
"87章 车辆及其零附件，但铁道车辆除外","比利时",491607200,"2019"
"87章 车辆及其零附件，但铁道车辆除外","丹麦",150957800,"2019"
"87章 车辆及其零附件，但铁道车辆除外","英国",1436811600,"2019"
"87章 车辆及其零附件，但铁道车辆除外","德国",2674637000,"2019"
"87章 车辆及其零附件，但铁道车辆除外","法国",1154514200,"2019"
"87章 车辆及其零附件，但铁道车辆除外","意大利",948054800,"2019"
"87章 车辆及其零附件，但铁道车辆除外","荷兰",1241354800,"2019"
"87章 车辆及其零附件，但铁道车辆除外","西班牙",625156000,"2019"
"87章 车辆及其零附件，但铁道车辆除外","奥地利",89061000,"2019"
"87章 车辆及其零附件，但铁道车辆除外","芬兰",113549800,"2019"
"87章 车辆及其零附件，但铁道车辆除外","瑞典",395110800,"2019"
"87章 车辆及其零附件，但铁道车辆除外","罗马尼亚",225024800,"2019"
"87章 车辆及其零附件，但铁道车辆除外","瑞士",83862800,"2019"
"87章 车辆及其零附件，但铁道车辆除外","俄罗斯联邦",2079677600,"2019"
"87章 车辆及其零附件，但铁道车辆除外","乌克兰",275074800,"2019"
"87章 车辆及其零附件，但铁道车辆除外","阿根廷",260083600,"2019"
"87章 车辆及其零附件，但铁道车辆除外","巴西",1392171200,"2019"
"87章 车辆及其零附件，但铁道车辆除外","智 利",982413600,"2019"
"87章 车辆及其零附件，但铁道车辆除外","加拿大",1386576800,"2019"
"87章 车辆及其零附件，但铁道车辆除外","美国",13782358800,"2019"
"87章 车辆及其零附件，但铁道车辆除外","澳大利亚",1351110600,"2019"
"87章 车辆及其零附件，但铁道车辆除外","新西兰",188167000,"2019"
"88章 航空器、航天器及其零件","缅甸",7483000,"2019"
"88章 航空器、航天器及其零件","中国香港",300279000,"2019"
"88章 航空器、航天器及其零件","印度",5296200,"2019"
"88章 航空器、航天器及其零件","印度尼西亚",2130800,"2019"
"88章 航空器、航天器及其零件","伊朗",2779000,"2019"
"88章 航空器、航天器及其零件","日本",67834200,"2019"
"88章 航空器、航天器及其零件","中国澳门",63154000,"2019"
"88章 航空器、航天器及其零件","马来西亚",50631000,"2019"
"88章 航空器、航天器及其零件","阿曼",26600,"2019"
"88章 航空器、航天器及其零件","巴基斯坦",10875200,"2019"
"88章 航空器、航天器及其零件","菲律宾",27921600,"2019"
"88章 航空器、航天器及其零件","沙特阿拉伯",7e+05,"2019"
"88章 航空器、航天器及其零件","新加坡",439866000,"2019"
"88章 航空器、航天器及其零件","韩国",39593400,"2019"
"88章 航空器、航天器及其零件","泰国",8443400,"2019"
"88章 航空器、航天器及其零件","土耳其",1948800,"2019"
"88章 航空器、航天器及其零件","阿拉伯联合酋长国",7040600,"2019"
"88章 航空器、航天器及其零件","越南",84299600,"2019"
"88章 航空器、航天器及其零件","中国台湾",11491200,"2019"
"88章 航空器、航天器及其零件","哈萨克斯坦",743400,"2019"
"88章 航空器、航天器及其零件","南非",520800,"2019"
"88章 航空器、航天器及其零件","欧洲联盟",1126692000,"2019"
"88章 航空器、航天器及其零件","比利时",6515600,"2019"
"88章 航空器、航天器及其零件","丹麦",712600,"2019"
"88章 航空器、航天器及其零件","英国",211391600,"2019"
"88章 航空器、航天器及其零件","德国",177895200,"2019"
"88章 航空器、航天器及其零件","法国",420578200,"2019"
"88章 航空器、航天器及其零件","意大利",16100000,"2019"
"88章 航空器、航天器及其零件","荷兰",23415000,"2019"
"88章 航空器、航天器及其零件","西班牙",227256400,"2019"
"88章 航空器、航天器及其零件","奥地利",5523000,"2019"
"88章 航空器、航天器及其零件","芬兰",99400,"2019"
"88章 航空器、航天器及其零件","瑞典",337400,"2019"
"88章 航空器、航天器及其零件","罗马尼亚",63000,"2019"
"88章 航空器、航天器及其零件","瑞士",936600,"2019"
"88章 航空器、航天器及其零件","俄罗斯联邦",4491200,"2019"
"88章 航空器、航天器及其零件","乌克兰",1236200,"2019"
"88章 航空器、航天器及其零件","阿根廷",86800,"2019"
"88章 航空器、航天器及其零件","巴西",1300600,"2019"
"88章 航空器、航天器及其零件","智 利",1023400,"2019"
"88章 航空器、航天器及其零件","加拿大",178658200,"2019"
"88章 航空器、航天器及其零件","美国",1118770800,"2019"
"88章 航空器、航天器及其零件","澳大利亚",24232600,"2019"
"88章 航空器、航天器及其零件","新西兰",2529800,"2019"
"89章 船舶及浮动结构体","缅甸",10480400,"2019"
"89章 船舶及浮动结构体","中国香港",4623837400,"2019"
"89章 船舶及浮动结构体","印度",9465400,"2019"
"89章 船舶及浮动结构体","印度尼西亚",217284200,"2019"
"89章 船舶及浮动结构体","伊朗",218400,"2019"
"89章 船舶及浮动结构体","日本",91187600,"2019"
"89章 船舶及浮动结构体","中国澳门",12202400,"2019"
"89章 船舶及浮动结构体","马来西亚",128095800,"2019"
"89章 船舶及浮动结构体","阿曼",309400,"2019"
"89章 船舶及浮动结构体","巴基斯坦",48190800,"2019"
"89章 船舶及浮动结构体","菲律宾",214340000,"2019"
"89章 船舶及浮动结构体","沙特阿拉伯",139423200,"2019"
"89章 船舶及浮动结构体","新加坡",4188126600,"2019"
"89章 船舶及浮动结构体","韩国",564099200,"2019"
"89章 船舶及浮动结构体","泰国",93475200,"2019"
"89章 船舶及浮动结构体","土耳其",2353400,"2019"
"89章 船舶及浮动结构体","阿拉伯联合酋长国",1448027000,"2019"
"89章 船舶及浮动结构体","越南",9549400,"2019"
"89章 船舶及浮动结构体","中国台湾",22923600,"2019"
"89章 船舶及浮动结构体","哈萨克斯坦",114800,"2019"
"89章 船舶及浮动结构体","南非",988400,"2019"
"89章 船舶及浮动结构体","欧洲联盟",2257946600,"2019"
"89章 船舶及浮动结构体","比利时",80648400,"2019"
"89章 船舶及浮动结构体","丹麦",124177200,"2019"
"89章 船舶及浮动结构体","英国",327091800,"2019"
"89章 船舶及浮动结构体","德国",579205200,"2019"
"89章 船舶及浮动结构体","法国",148836800,"2019"
"89章 船舶及浮动结构体","意大利",54674200,"2019"
"89章 船舶及浮动结构体","荷兰",208413800,"2019"
"89章 船舶及浮动结构体","西班牙",11180400,"2019"
"89章 船舶及浮动结构体","奥地利",1100400,"2019"
"89章 船舶及浮动结构体","芬兰",12392800,"2019"
"89章 船舶及浮动结构体","瑞典",195242600,"2019"
"89章 船舶及浮动结构体","罗马尼亚",1526000,"2019"
"89章 船舶及浮动结构体","瑞士",2104200,"2019"
"89章 船舶及浮动结构体","俄罗斯联邦",325558800,"2019"
"89章 船舶及浮动结构体","乌克兰",449400,"2019"
"89章 船舶及浮动结构体","阿根廷",71948800,"2019"
"89章 船舶及浮动结构体","巴西",1676049200,"2019"
"89章 船舶及浮动结构体","智 利",11884600,"2019"
"89章 船舶及浮动结构体","加拿大",89467000,"2019"
"89章 船舶及浮动结构体","美国",193397400,"2019"
"89章 船舶及浮动结构体","澳大利亚",142753800,"2019"
"89章 船舶及浮动结构体","新西兰",6921600,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","缅甸",86143400,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","中国香港",14466019400,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","印度",1889182400,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","印度尼西亚",1283011800,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","伊朗",469814800,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","日本",4764996600,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","中国澳门",128065000,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","马来西亚",1595343400,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","阿曼",45350200,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","巴基斯坦",296940000,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","菲律宾",627942000,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","沙特阿拉伯",259327600,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","新加坡",1160573400,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","韩国",4069990400,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","泰国",1143956800,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","土耳其",981169000,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","阿拉伯联合酋长国",560341600,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","越南",2839669000,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","中国台湾",1970845800,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","哈萨克斯坦",154071400,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","南非",224236600,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","欧洲联盟",14679823200,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","比利时",489297200,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","丹麦",156886800,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","英国",1409969400,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","德国",3807753600,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","法国",925218000,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","意大利",1116886400,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","荷兰",1335880000,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","西班牙",492909200,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","奥地利",142966600,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","芬兰",107405200,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","瑞典",193253200,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","罗马尼亚",383041400,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","瑞士",357399000,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","俄罗斯联邦",1182328000,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","乌克兰",122197600,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","阿根廷",223819400,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","巴西",1663817400,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","智 利",172425400,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","加拿大",546995400,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","美国",10410962800,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","澳大利亚",712418000,"2019"
"第18类 光学、医疗等仪器；钟表；乐器","新西兰",89948600,"2019"
"90章 光学、照相、医疗等设备及零附件","缅甸",82345200,"2019"
"90章 光学、照相、医疗等设备及零附件","中国香港",12455226000,"2019"
"90章 光学、照相、医疗等设备及零附件","印度",1760782800,"2019"
"90章 光学、照相、医疗等设备及零附件","印度尼西亚",1164424800,"2019"
"90章 光学、照相、医疗等设备及零附件","伊朗",460531400,"2019"
"90章 光学、照相、医疗等设备及零附件","日本",4349471000,"2019"
"90章 光学、照相、医疗等设备及零附件","中国澳门",123646600,"2019"
"90章 光学、照相、医疗等设备及零附件","马来西亚",1514319800,"2019"
"90章 光学、照相、医疗等设备及零附件","阿曼",42740600,"2019"
"90章 光学、照相、医疗等设备及零附件","巴基斯坦",286673800,"2019"
"90章 光学、照相、医疗等设备及零附件","菲律宾",564019400,"2019"
"90章 光学、照相、医疗等设备及零附件","沙特阿拉伯",194860400,"2019"
"90章 光学、照相、医疗等设备及零附件","新加坡",1082277000,"2019"
"90章 光学、照相、医疗等设备及零附件","韩国",3952621400,"2019"
"90章 光学、照相、医疗等设备及零附件","泰国",1093597400,"2019"
"90章 光学、照相、医疗等设备及零附件","土耳其",945995400,"2019"
"90章 光学、照相、医疗等设备及零附件","阿拉伯联合酋长国",498066800,"2019"
"90章 光学、照相、医疗等设备及零附件","越南",2648280600,"2019"
"90章 光学、照相、医疗等设备及零附件","中国台湾",1933367800,"2019"
"90章 光学、照相、医疗等设备及零附件","哈萨克斯坦",136596600,"2019"
"90章 光学、照相、医疗等设备及零附件","南非",204013600,"2019"
"90章 光学、照相、医疗等设备及零附件","欧洲联盟",13693761200,"2019"
"90章 光学、照相、医疗等设备及零附件","比利时",453811400,"2019"
